href,payment,description,details
https://www.linkedin.com/jobs/view/junior-data-scientist-at-flexon-technologies-inc-4291301846?position=36&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=gHfNzrpUPyTFH0n6GqRw3w%3D%3D,,"Job Description:
Experience in Machine Learning and Deep Learning, including regression, classification, neural network, and Natural Language Processing (NLP).
Extensive experience on Natural Language Processing (NLP) libraries such as Spacy, NLTK, flair, and sklearn-crfsuite.
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-scientist-at-elder-research-4290954585?position=37&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=bwgY5F7M%2FiswATlfLpuDFg%3D%3D,,"Job Title: Data Scientist

Location(s): Arlington, VA & Washington DC (DUE TO CUSTOMER REQUIREMENTS YOU MUST BE LOCATED IN THE GREATER WASHINGTON DC AREA)





interested in supporting the Government customer. . Candidates with profiles in this talent community can also expect to receive regular updates on relevant new job opportunities. Be sure to also apply to any relevant current funded/awarded openings, if available.



As a , you will work directly with clients, managers, and technical staff to understand business needs, develop technical plans, and deliver data-driven analytical solutions that solve client problems. You will primarily create and deploy predictive models from a wide variety of data sources and types using the latest mathematical and statistical methods and other emerging technologies.





(statistics, business, computer science, economics, mathematics, analytics, data science, social sciences, etc.,)

















Elder Research is a fast growing consulting firm specializing in predictive analytics. Being in the data mining business almost 30 years, we pride ourselves in our ability to find creative, cutting edge solutions to real-world problems. We work hard to provide the best value to our clients and allow each person to contribute their ideas and put their skills to use immediately.

Our team members are passionate, curious, life-long learners. We value humility, servant-leadership, teamwork, and integrity. We seek to serve our clients and our teammates to the best of our abilities. In keeping with our entrepreneurial spirit, we want candidates who are self-motivated with an innate curiosity and strong team work.

Elder Research believes in continuous learning and community - each week the entire company attends a “Tech Talk” and each office location provides lunch. Elder Research provides a supportive work environment with established parental, bereavement, and PTO policies. By prioritizing a healthy work-life balance - with reasonable hours, solid pay, low travel, and extremely flexible time off - Elder Research enables and encourages its employees to serve others and enjoy their lives.

Elder Research, Inc. is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability.

Elder Research is a Government contractor and many of our positions require US Citizenship.
Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-analyst-i-at-rendr-4287161886?position=38&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=2nS2GyCpGn5K354uVCBYug%3D%3D,"$80,000.00/yr - $100,000.00/yr","Discover Better Health Careers with Rendr!

Who We Are

Rendr is the leading primary care focused, multi-specialty medical group dedicated to serving the Asian community in New York City. We strive to provide world-class, value-based health care with kindness at more than 100 clinical offices throughout Brooklyn, Manhattan, Queens, Staten Island, and Nassau County.











Rendr is a growing physician practice dedicated to serving the Chinese-American population throughout the New York metropolitan area. We bring together a group of world-class physicians with a proven executive leadership team and a robust care management platform to deliver the best care possible to this underserved population.

Rendr is a highly data-driven organization, and as we move forward, we are seeking the skills of a talented analyst to help manage our ever-increasing data needs. Our ideal candidate combines quantitative skills with a strong personal work-ethic and clear communication skills. This is a fast-paced and rapidly-evolving work environment, so candidates must be self-directed and able to manage themselves effectively to meet deadlines and deliver results. The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users.



The analyst in this position will work closely with executive leadership within the organization to analyze a wide variety of datasets across a number of topics, including:



In all cases, the analyst should be able to cleanly and accurately move from raw data files to results ready for discussion and presentation.









Rendr is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.

We look forward to reviewing your application and exploring the possibility of you joining our team!
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-scientist-at-technology-ventures-4287162828?position=39&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=gyuWZ2T5tGM5Gxp92Hjp1A%3D%3D,,"Must Have Qualifications: Hands with SQL, SAS, Tableau, Excel, and Python knowledge.
Job Description
Experience in:
SQL, SAS (advanced)

Show more","Seniority level
Associate"
https://www.linkedin.com/jobs/view/data-scientist-at-nuro-4290884471?position=40&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=LhSB0dzCerGViAcD6iPOYg%3D%3D,"$125,400.00/yr - $188,100.00/yr","Who We Are:

Nuro is a self-driving technology company on a mission to make autonomy accessible to all. Founded in 2016, Nuro is building the world’s most scalable driver, combining cutting-edge AI with automotive-grade hardware. Nuro licenses its core technology, the Nuro Driver™, to support a wide range of applications, from robotaxis and commercial fleets to personally owned vehicles. With technology proven over years of self-driving deployments, Nuro gives the automakers and mobility platforms a clear path to AVs at commercial scale, empowering a safer, richer, and more connected future.



The Data Science team at Nuro is a centralized team and contributes advanced analytics and modeling expertise to enhance the development and operational performance of autonomous vehicle systems. As a Data Scientist, you will define key metrics, perform deep-dive analyses, and develop machine learning and statistical models to optimize autonomy systems performance and software deployment. You’ll own the full model lifecycle, from problem definition to productionization, and create model and visualization to monitor the model and software performance and deliver actionable insights. By fostering data-driven decision-making across the organization, you’ll play a pivotal role in enabling real-world autonomous vehicle operations.













At Nuro, your base pay is one part of your total compensation package. For this position, the reasonably expected base pay range is between $125,400 and $188,100 for the level at which this job has been scoped. Your base pay will depend on several factors, including your experience, qualifications, education, location, and skills. In the event that you are considered for a different level, a higher or lower pay range would apply. This position is also eligible for an annual performance bonus, equity, and a competitive benefits package.

Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-scientist-at-takeda-4287120132?position=41&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=fTBx%2BJsmsvV1I2W%2BGfuN3Q%3D%3D,"$111,800.00/yr - $175,670.00/yr","By clicking the “Apply” button, I understand that my employment application process with Takeda will commence and that the information I provide in my application will be processed in line with Takeda’s Privacy Notice and Terms of Use. I further attest that all information I submit in my employment application is true to the best of my knowledge.



Pursuant to Section 20 C.F.R. 656.10, you are hereby notified that an application for Alien Employment Certification will be filed by Takeda Development Center Americas, Inc. for the following job opportunity

Cambridge, MA

Data Scientist

Takeda Development Center Americas, Inc. is seeking a Data Scientist with the following duties Collaborate with cross-functional stakeholders to develop descriptive, prescriptive, and predictive analytics, generating actionable insights to address complex business problems in drug development and market access; translate unstructured business problems into scalable data models, algorithms, and analytical frameworks, leading innovation through the full data science and machine learning lifecycle, from data engineering to model deployment; leverage advanced statistical and machine learning techniques to design and deliver data-driven solutions using Python, and create impactful visualizations with Tableau/Power BI for enhanced clinical and commercial decision-making; manipulate and analyze large-scale, high dimensional structured and unstructured datasets from clinical trials, real-world evidence (RWE), and regulatory databases (e.g., FDA), utilizing SQL and performing version control and cloud-based deployment on platforms like AWS; demonstrate expertise with pharmaceutical and healthcare datasets, including real-world data (RWD), clinical trial data, and drug safety information, proactively seeking insights through independent research and collaboration with subject matter experts in medical affairs, regulatory, and clinical operations; ensure high quality delivery of data science projects by implementing robust methodologies, quality control measures, and continuous improvement of data governance practices aligned with regulatory standards in Life Sciences. Up to 20% domestic travel required. Up to 80% remote work allowed from anywhere in the U.S.

Master’s degree in Computer Science, Information Systems, Math, Data Science in the Life Sciences Sector, or related field, plus 2 years of related experience. Prior experience must include collaborate with diverse stakeholders across functions to drive innovative solutions, transforming complex, unstructured business problems into data modeling and analytical strategies, and clearly communicating results and limitations; manipulate and analyze large, high-dimensional structured and unstructured datasets using query languages, managing code and version control with cloud computing infrastructure such as AWS; develop and implement data science projects across the lifecycle, using Python and visualization tools like Tableau and Power BI to create insightful analytics, along with descriptive, predictive, and prescriptive models in the Life Sciences sector; mentor and support colleagues, fostering the growth of the data science community, while building expertise in healthcare and pharmaceutical data through research with variety of datasets and tools like Komodo Health and Definitive Healthcare. Up to 20% travel required.

Full time. $126,500 - $186,000 per year. Competitive compensation and benefits.

Qualified applicants can apply at https //jobs.takeda.com. Please reference job # R0147941 . EOE

Any individual may provide documentary evidence bearing on this application, with information on available workers and information on wages and working conditions, to the Certifying Officer, U.S. Department of Labor, Employment and Training Administration, Office of Foreign Labor Certification, 200 Constitution Avenue, NW, Room N-5311, Washington, DC 20210.



Boston, MA



Employee



Regular



Full time
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-analyst-at-local-crafts-4289980077?position=42&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=ZY9Te3ixgER5ElF8arMIog%3D%3D,"$61,800.00/yr - $78,500.00/yr","Location: Hybrid or Remote / Austin, TX / Dallas-Fort-Worth, TX / Vancouver, WA / Columbus, OH / Full Time

This position is not eligible for sponsorship or approved for third party recruiters.



We are seeking an innovative to join our team. You will play a crucial role in analyzing and interpreting complex data sets to help drive key marketing decisions. You will be responsible for gathering, cleansing, and transforming large datasets into actionable insights. This requires a strong understanding of statistical analysis and data modeling techniques. The ideal candidate will have a passion for data, strong problem-solving skills, and a keen attention to detail.







Our team consists of over 160 members located across the United States. With a shared commitment and passion for innovation, we value user-friendly designs and outstanding quality. Every day, we are dedicated to designing, creating, manufacturing, and delivering craft products to our enthusiastic makers worldwide.



formerly Premier Needle Arts) is responsible for managing a portfolio of seven well-known consumer brands: Berroco, Jimmy Beans Wool, Madelinetosh, Connecting Threads, Knit Picks, Superior Threads, and Crochet.com. Our approach is hands-on, and our priority is to provide fabrics, threads, yarns, and tools that align with our customers' preferences while maintaining exceptional quality.

Our products are available through various channels, including our dedicated consumer websites, Amazon, wholesale distributors, local retail partners, and consumer shows. Crafts Group is headquartered in Vancouver, WA and is part of the Blue Point Capital Partners family.

As an equal opportunity employer, Local Crafts Group is dedicated to fostering a supportive and inclusive work environment. We value each team member, empowering them to reach their full potential. We are committed to creating an inclusive atmosphere for all employees. Join us in inspiring a love for creativity among our customers.











We provide a competitive compensation and benefits package. Pay rates are based on your skills, experience and location; bonus opportunities are based on both company and individual performance.

The starting annual pay range is:

$67,725 - $73,100 in Vancouver, WA

$61,800 - $73,300 in Murray, UT

$58,656 - $68,800 in Columbus, OH

$61,100 - $77,400 in N Smithfield, RI

Candidates from different locations within the United States may receive varying salary offers.



Show more","Seniority level
Associate"
https://www.linkedin.com/jobs/view/business-intelligence-data-analyst-at-simplepractice-4274385912?position=43&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=CFzrCi%2Bjv5af6x0Csp8KNw%3D%3D,"$100,000.00/yr - $125,000.00/yr","About Us
At SimplePractice, our team is dedicated to improving the health and wellness industry by building a suite of innovative solutions for practitioners and their clients. Our product supports practitioners on their clinical journey to becoming licensed, helps them manage their business and practice once they’re up and running, and enables new clients to discover and interact with practitioners. Taking a practitioner-first approach in everything we do makes it possible for health and wellness practitioners to devote more time to their clients while they use SimplePractice to start, grow, and maintain a successful private practice.
Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-analyst-at-alta-it-services-llc-4289101690?position=44&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=TpeYCX6jSeBxEOW8wtnnHw%3D%3D,"$115,000.00/yr - $135,000.00/yr","Data Analyst
Location: Tampa, Florida
Pay Range: $115000 - $135000 annually
Clearance Required: Top Secret (SCI preferred)


Currently seeking to join our team of qualified, diverse individuals. This position requires TS clearance and SCI eligibility. The qualified applicant will















Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/analyst-at-cantor-fitzgerald-4288270158?position=45&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=%2F2a%2BHmWGMWsM3QhO2F4fKg%3D%3D,"$105,000.00/yr - $120,000.00/yr","Job Description: Analyst, Office of the Executive Vice Chairman
Location: Onsite, New York, NY
Reports To: Chief of Staff, Office of the Executive Vice Chairman

About the Company:







Show more","Seniority level
Associate"
https://www.linkedin.com/jobs/view/data-analytics-internship-at-summit-4288818422?position=46&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=XL6sC%2B8BiSVaP9NJRgWqmQ%3D%3D,,"As a Data Analytics Intern at Summit Agricultural Group, you will gain hands on experience within a diverse organization to help drive business needs. This opportunity will analyze trends, create reports, and support various projects while working closely with other analyst team members. The position will be based at our Alden, Iowa headquarters.

Internship Program

Summit’s internship program is tailored to give you a unique experience while allowing you to grow in your area of study. You’ll be expected to work hard and think with an “entrepreneurial spirit” in order to contribute your ideas for improving Summit’s businesses. While you will report to the Director of IT, your overall experience will be overseen by our Internship Program Coordinator, who will help to ensure a successful internship experience for you. At the end of the summer, you will have the opportunity to present a comprehensive presentation to Summit’s management team outlining the experiences, results and accomplishments you experienced during your time in the program.







Show more","Seniority level
Internship"
https://www.linkedin.com/jobs/view/data-analyst-at-helic-co-4290939633?position=47&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=Pc%2FdlA6Cv9pNExPoejwaLA%3D%3D,,"Job Summary:
We are looking for a detail-oriented and analytical Data Analyst to collect, process, and perform statistical analyses on large datasets. The ideal candidate has a strong foundation in data analytics, critical thinking skills, and the ability to transform data into actionable insights to support strategic decision-making.

Show more","Seniority level
Not Applicable"
https://www.linkedin.com/jobs/view/ml-engineer-at-oumi-4289988365?position=48&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=yRXrylrVGfs6im%2FEs9R5WA%3D%3D,"$125,000.00/yr - $200,000.00/yr","About Oumi

Why we exist: Oumi is on a mission to make frontier AI truly open for all. We are founded on the belief that AI will have a transformative impact on humanity, and that developing it collectively, in the open, is the best path forward to ensure that it is done efficiently and safely.

Oumi provides an all-in-one platform to build state-of-the-art AI models, end to end, from data preparation to production deployment, empowering innovators to build cutting-edge models at any scale. Oumi also develops open foundation models in collaboration with academic collaborators and the open community.

Oumi is fundamentally an open-source first company, with open-collaboration across the community as a core principle. Our work is:





The ML Engineer will be a crucial part of the team, working to build and maintain the infrastructure that powers Oumi's open AI platform. This role combines platform engineering with machine learning expertise, focusing on creating a reliable and scalable environment for open AI development. As an open-source project and platform, code excellence is key to ensure stability for our thousands of users with access and active contribution to state of the art research on our platform.















Hybrid work environment, with offices in:



Compensation Range: $125K - $200K

Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/associate-data-scientist-at-lensa-4291235494?position=49&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=0PYHtpAFNnmdzA6c%2FottTg%3D%3D,,"Lensa is a career site that helps job seekers find great jobs in the US. We are not a staffing firm or agency. Lensa does not hire directly for these jobs, but promotes jobs on LinkedIn on behalf of its direct clients, recruitment ad agencies, and marketing partners. Lensa partners with DirectEmployers to promote this job for Norstella. Clicking ""Apply Now"" or ""Read more"" on Lensa redirects you to the job board/employer site. Any information collected there is subject to their terms and privacy notice.

Associate Data Scientist

Company: Norstella

Location: Remote, India

Date Posted: Aug 21, 2025

Employment Type: Full Time

Job ID: R-1438





At Norstella, our mission is simple: to help our clients bring life-saving therapies to market quicker—and help patients in need. Founded in 2022, but with history going back to 1939, Norstella unites best-in-class brands to help clients navigate the complexities at each step of the drug development life cycle —and get the right treatments to the right patients at the right time.

Each Organization (Citeline, Evaluate, MMIT, Panalgo, The Dedham Group) Delivers Must-have Answers For Critical Strategic And Commercial Decision-making. Together, Via Our Market-leading Brands, We Help Our Clients



By combining the efforts of each organization under Norstella, we can offer an even wider breadth of expertise, cutting-edge data solutions and expert advisory services alongside advanced technologies such as real-world data, machine learning and predictive analytics.

As one of the largest global pharma intelligence solution providers, Norstella has a footprint across the globe with teams of experts delivering world class solutions in the USA, UK, The Netherlands, Japan, China and India.











01: Bold, Passionate, Mission-First

We have a lofty mission to Smooth Access to Life Saving Therapies and we will get there by being bold and passionate about the mission and our clients.Our clients and the mission in what we are trying to accomplish must be in the forefront of our minds in everything we do.

02: Integrity, Truth, Reality

We make promises that we can keep, and goals that push us to new heights.Our integrity offers us the opportunity to learn and improve by being honest about what works and what doesn’t.By being true to the data and producing realistic metrics, we are able to create plans and resources to achieve our goals.

03:Kindness, Empathy, Grace

We will empathize with everyone's situation, provide positive and constructive feedback with kindness, and accept opportunities for improvement with grace and gratitude.We use this principle across the organization to collaborate and build lines of open communication.

04:Resilience, Mettle, Perseverance

We will persevere – even in difficult and challenging situations.Our ability to recover from missteps and failures in a positive way will help us to be successful in our mission.

05:Humility, Gratitude, Learning

We will be true learners by showing humility and gratitude in our work.We recognize that the smartest person in the room is the one who is always listening, learning, and willing to shift their thinking.









Norstella is an equal opportunity employer. All job applicants will receive equal treatment regardless of race, creed, color, religion, alienage or national origin, ancestry, citizenship status, age, physical or mental disability or handicap, medical condition, sex (including pregnancy and pregnancy-related conditions), marital or domestic partner status, military or veteran status, gender, gender identity or expression, sexual orientation, genetic information, reproductive health decision making, or any other protected characteristic as established by federal, state, or local law.

If you have questions about this posting, please contact support@lensa.com
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/analyst-advanced-analytics-bi-at-disney-experiences-4289269809?position=50&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=xhG9hvNwoQS%2B5NPu4%2BoIhw%3D%3D,,"Analyst – Advanced Analytics & Business Intelligence

TEAM

The Media & Growth Marketing (MGM) team is focused on delivering powerful customer experiences across marketing touch points, by leveraging data and tools to bring marketing to life. The MGM team is part of the Global Marketing Center of Excellence within Disney Experiences (DX) and plays a vital role in campaign activation. The MGM Advanced Analytics and BI team leads consumer analytics and business intelligence for Direct Channel marketing campaigns, focused on improving targeting, messaging, and channel strategies using data-driven insights. We accomplish these capabilities with partnerships internally within Disney, as well with external vendors and software suppliers.



This Data Science and Business Intelligence-focused role on the MGM Advanced Analytics & BI team consists of the following functions: Developing analyses, predictive models, self-service end-user tools, dashboards and work flows demonstrating Machine Learning algorithms, and innovative technologies such as Snowflake, Dataiku, and Tableau. This role will also work with multi-functional partners to showcase insights while recommending applications that advance DX Marketing and Audience strategies.



Overall







We are looking for a foundation in applying data science modeling techniques and proper statistical testing methodology to guest behavior (resorts, cruises, theme park tickets, merchandise) and Marketing engagement. We desire someone who is comfortable researching and creating solutions.







Our Benefits: Disney offers a rewards package to help you live your best life. This includes health and savings benefits, educational opportunities and special extras that only Disney can provide. Learn more about our benefits and perks at https://jobs.disneycareers.com/benefits

#DXMedia

#DXMarketing

Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4286392169?position=51&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=PI20BpYgPiaOSvwn8%2BG8JA%3D%3D,"$145,000.00/yr - $204,000.00/yr","As a Data Scientist at Meta, you will shape the future of people-facing and business-facing products we build across our entire family of applications (Facebook, Instagram, Messenger, WhatsApp, Oculus). By applying your technical skills, analytical mindset, and product intuition to one of the richest data sets in the world, you will help define the experiences we build for billions of people and hundreds of millions of businesses around the world. You will collaborate on a wide array of product and business problems with a wide-range of cross-functional partners across Product, Engineering, Research, Data Engineering, Marketing, Sales, Finance and others. You will use data and analysis to identify and solve product development's biggest challenges. You will influence product strategy and investment decisions with data, be focused on impact, and collaborate with other teams. By joining Meta, you will become part of a world-class analytics community dedicated to skill development and career growth in analytics and beyond.Product leadership: You will use data to shape product development, quantify new opportunities, identify upcoming challenges, and ensure the products we build bring value to people, businesses, and Meta. You will help your partner teams prioritize what to build, set goals, and understand their product's ecosystem.Analytics: You will guide teams using data and insights. You will focus on developing hypotheses and employ a varied toolkit of rigorous analytical approaches, different methodologies, frameworks, and technical approaches to test them.Communication and influence: You won't simply present data, but tell data-driven stories. You will convince and influence your partners using clear insights and recommendations. You will build credibility through structure and clarity, and be a trusted strategic partner.

Data Scientist, Product Analytics Responsibilities:



Minimum Qualifications:



Preferred Qualifications:



About Meta:

Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.

Meta is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law. Meta participates in the E-Verify program in certain locations, as required by law. Please note that Meta may leverage artificial intelligence and machine learning technologies in connection with applications for employment.

Meta is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.

$145,000/year to $204,000/year + bonus + equity + benefits

Individual compensation is determined by skills, qualifications, experience, and location. Compensation details listed in this posting reflect the base hourly rate, monthly rate, or annual salary only, and do not include bonus, equity or sales incentives, if applicable. In addition to base compensation, Meta offers benefits. Learn more about benefits at Meta.
Show more","Seniority level
Not Applicable"
https://www.linkedin.com/jobs/view/data-scientist-at-intellect-group-4279648463?position=52&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=90JvwaumyQ4ZA1SQaSKXvg%3D%3D,"$100,000.00/yr - $120,000.00/yr","Role: Data Scientist
Location: Austin, Texas (On-site or Hybrid)
Salary: $100k - $120k (DOE)

Are you a data-driven thinker looking to shape the future of tech with cutting-edge insights? Join an innovative technology company based in Austin, Texas, where your work will power smarter decisions, streamline products, and fuel exponential growth.






Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-at-stefanini-north-america-and-apac-4289945648?position=53&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=h9wlo67HepPEt7QKTn4g7g%3D%3D,,"Stefanini Group is hiring!
Stefanini is looking for a Data Scientist, Dearborn, MI (Onsite)
For quick apply, please reach out Parul Singh at 248-582-6481/parul.singh@stefanini.com








Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-at-appriss-retail-4291043933?position=54&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=GbZa6LJJV4rhRQn%2B1PR%2FmA%3D%3D,"$115,000.00/yr - $125,000.00/yr","About Appriss Retail

Appriss Retail provides real-time decisions and active risk monitoring to enable our customers to maximize profitability while managing risk. Our solutions are continually adapting to changing market conditions.

We bring 20+ years of retail data science expertise and experience. We serve a global base of leading commerce partners, representing 1/3 of all US omnichannel retail sales activity across 150,000 retail locations across specialty, apparel, department store, hard goods, big box, grocery, pharmacy, and hospitality businesses in 45 countries on six continents.

The company provides compelling, relevant, and profitable collective intelligence to operations, finance, marketing, and loss prevention. Appriss Retail’s performance-improvement solutions yield measurable results with significant return on investment.



The Data Scientist will play a hands-on role in building, maintaining, and enhancing our production-level data infrastructure. This position is ideal for someone with strong Python and SQL skills who can contribute directly to our code base—especially for data engineering pipelines and MLOps-related functionality. You’ll be expected to write clean, maintainable, and production-ready code, with a focus on scaling our data workflows and supporting deployment in cloud environments. While this role may involve statistical and machine learning work, the primary emphasis is on engineering-quality coding, pipeline development, and operationalizing models and data products. A successful candidate combines strong coding skills with deep curiosity about the data they are working with and the surrounding business context.

















At Appriss Retail, we offer a competitive and comprehensive benefits package designed to support your well-being at work and beyond. Benefits begin on your first day and include multiple medical plan options, dental and vision coverage, health savings and flexible spending accounts, paid parental leave, and supplemental coverage for life’s unexpected moments. We offer generous paid time off, a 401(k) with immediate vesting and company match, short- and long-term disability, and free access to health and wellbeing resources such as Calm and Rocket Lawyer. You’ll also have access to learning and development opportunities to help you grow your career. Our benefits support your well-being so you can perform your best in every part of life.



115,000 - 125,000 USD per year(Remote (United States))
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/ml-engineer-at-tap-growth-ai-4290215333?position=55&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=4ScuPD%2B1W3psV4LNI6LyFA%3D%3D,,"🌟 We're Hiring: ML Engineer! 🌟

We are seeking to hire a Machine Learning Engineer in South San Francisco, CA.

South San Francisco, CA

Work From Office

Machine Learning Engineer

$75, 691 – $168, 653 (Dependent on Experience)



∙ You will join Prescient Design within the Computational Sciences organization in gRED.

∙ Your peers will be machine learning scientists, engineers, computational chemists, and

computational biologists.

∙ You will closely collaborate with scientists within Prescient and across gRED.

∙ You will develop machine learning and Bayesian optimization workflows to analyze existing,

and design new, small and large molecules.

∙ You will be expected to form close working relationships with small molecule and protein

therapeutic development efforts across the gRED organization.



∙ PhD degree in a quantitative field (e.g., Computer Science, Chemistry, Chemical

Engineering, Computational Biology, Physics), or MS degree and 3+ years of industry experience.

∙ Demonstrated experience with machine learning libraries in production-ready workflows

(e.g., PyTorch + Lightning + Weights and Biases)

∙ Record of achievement, including at least one high-impact first author publication or equivalent.

∙ Excellent written, visual, and oral communication and collaboration skills.

∙ Experience with physical modeling methods (e.g., molecular dynamics) and cheminformatics

toolkits (e.g., rdkit)

Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-at-directavenue-4288821981?position=56&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=nSSLEKmnSVYHVdQNn8xmNg%3D%3D,"$103,958.00/yr - $106,037.00/yr","Data Scientist (#KL-1129) position in Carlsbad, CA ($103,958 - $106,037/yr). Emp. offers optional hybrid WFH. Email resume w/Job #KL-1129 to DirectAvenue, Inc. at hr@directavenue.com.

recblid eumhovlrwecu22s6snyynxpf6re04j
Show more","Seniority level
Not Applicable"
https://www.linkedin.com/jobs/view/2025-fall-intern-data-scientist-at-weride-4289160043?position=57&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=Bk3cOduPSfWdZinGjx%2BCgA%3D%3D,,"WeRide is a leading, commercial-stage global company that develops autonomous driving technologies from Level 2 to Level 4. It offers an all-rounded product mix of Robotaxi, Robobus, Robosweeper, Robovan and Advanced Driving Solution to provide services. WeRide aims to develop safe and reliable driverless solutions to make our mobility and transportation safer, more affordable, and accessible.

WeRide.ai Silicon Valley team is seeking a motivated Data Science Intern to join our Metrics Team. This role focuses on supporting the development and validation of L3+ Advanced Driver Assistance Systems (ADAS) and L4 Autonomous Driving (AD) Systems through foundational data analysis. As an intern, you will contribute to ensuring the safety and reliability of our autonomous technologies by assisting with data processing, data analysis, and statistical evaluation.











What Happens Next:

We’ll take a few weeks to review all applications. If we’d like to move forward with you, we’ll reach out to arrange the next steps, which may include an online assessment, a call with a recruiter, and 3 interviews with your future colleagues to better inform our decision.

During the interview process, we aim to learn more about your skills, experiences, and motivators. Many of our questions will focus on understanding how you might operate here at WeRide. Please note that, due to the high volume of applications we receive, we’re unable to offer individual feedback during the interview process.

We recognize that interviewing for a new role is significant, and we appreciate you considering WeRide as the next step in your career. Our Recruiting Team is here to support you throughout the interview process. Come join us and apply today!

At WeRide, interns collaborate with industry leaders on impactful projects that drive meaningful results for the company. You'll apply your knowledge while gaining opportunities to expand your skill set. Our 12-week/ 3-month internship program begins in August or September 2025. Successful candidates must be available to work in the office five days a week. Interns will receive 1-on-1 mentorship, hands-on training, and engage in fun team-building activities as well as interactive workshops, enhancing both professional and personal growth.
Show more","Seniority level
Not Applicable"
