href,payment,description,details
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4290259123?position=2&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=IwmMjDA9QBClzX%2FHvYQTHA%3D%3D,,,
https://www.linkedin.com/jobs/view/machine-learning-research-engineer-new-grad-at-together-ai-4289092098?position=3&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=iylCDG%2FBh1zB2G5uKcm%2Fcg%3D%3D,"$150,000.00/yr - $200,000.00/yr","About Together AI

Together AI is a research-driven AI company. We believe open and transparent AI systems will drive innovation and create the best outcomes for society, and together we are on a mission to lower the cost of modern AI systems by co-designing software, hardware, algorithms, and models. We have contributed to leading open-source research, models, and datasets to advance the frontier of AI, and our team has been behind technological advancement such as FlashAttention, Hyena, FlexGen, and RedPajama. We invite you to join a passionate group of researchers and engineers in our journey in building the next generation AI infrastructure.



As a Machine Learning/Research Engineer (New Grad), you’ll contribute to cutting-edge AI research and development, working on projects that range from training large-scale models to exploring novel algorithms. You’ll collaborate with researchers and engineers to push the boundaries of machine learning, with a focus on reliability and performance. This role is perfect for recent graduates passionate about AI, eager to blend research exploration with practical engineering.









We welcome applications from all new grads excited about AI, even if you don’t meet every qualification.



Together AI is a research-driven artificial intelligence company. We believe open and transparent AI systems will drive innovation and create the best outcomes for society, and together we are on a mission to significantly lower the cost of modern AI systems by co-designing software, hardware, algorithms, and models. We have contributed to leading open-source research, models, and datasets to advance the frontier of AI, and our team has been behind technological advancement such as FlashAttention, Hyena, FlexGen, and RedPajama. We invite you to join a passionate group of researchers and engineers in our journey in building the next generation AI infrastructure.



We offer competitive compensation, startup equity, health insurance and other competitive benefits. The US base salary range for this full-time position is: $150,000 - $200,000 + equity + benefits. Our salary ranges are determined by location, level and role. Individual compensation will be determined by experience, skills, and job-related knowledge.



Together AI is an Equal Opportunity Employer and is proud to offer equal employment opportunity to everyone regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, and more.

Please see our privacy policy at https://www.together.ai/privacy
Show more","Seniority level
Internship"
https://www.linkedin.com/jobs/view/scaled-abuse-analyst-at-google-4277190277?position=4&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=m0pge5ePB0dfS%2FnznC5ZfQ%3D%3D,"$105,000.00/yr - $151,000.00/yr","Minimum qualifications:

Bachelor's degree or equivalent practical experience.
1 year of experience in data management, metrics analysis, experiment design and automation.








YouTube’s Trust and Safety team is dedicated to make YouTube a safe place for users, viewers, and content creators around the world to create, and express themselves. Whether understanding and solving their online content concerns, navigating within global legal frameworks, or writing and enforcing worldwide policy, the Trust and Safety team is on the frontlines of enhancing the YouTube experience, building internet safety, and protecting free speech in our ever-evolving digital world.

At YouTube, we believe that everyone deserves to have a voice, and that the world is a better place when we share, and build community through our stories. We work together to give everyone the power to share their story, explore what they love, and connect with one another in the process. Working at the intersection of technology and boundless creativity, we move at the speed of culture with a shared goal to show people the world. We explore new ideas, solve real problems, and have fun and we do it all together.

As a Scaled Abuse Analyst, you are passionate about technologies and have experience analyzing data and scaled systems of review. You will grow in a changing, dynamic, and demanding environment where no two days are ever the same. You will be a key contributor and critical thinker with sound judgment regarding metrics, possessing a passion for coaching others, solving technological tests, and setting scalable standards.

The US base salary range for this full-time position is $105,000-$151,000 + bonus + equity + benefits. Our salary ranges are determined by role, level, and location. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. Your recruiter can share more about the specific salary range for your preferred location during the hiring process.

Please note that the compensation details listed in US role postings reflect the base salary only, and do not include bonus, equity, or benefits. Learn more about benefits at Google .






Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form .
Show more","Seniority level
Not Applicable"
https://www.linkedin.com/jobs/view/data-analyst-people-analytics-at-bee-talent-solutions-4289286636?position=5&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=ybAWWy5EM6xjfqoSqa4GhA%3D%3D,$48.48/hr - $50.00/hr,"Our client is seeking a People Analytics Data Analyst to join client’s People Analytics team. You will work across the People organization to enable data-informed decisions and insights. We are looking for someone with a solid technical background, a passion for HR data, and the ability to collaborate across various HR business functions.



Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-analyst-at-local-crafts-4289977328?position=6&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=wGtn%2F4Q%2BbAJ%2F0ggphcryqA%3D%3D,"$61,800.00/yr - $78,500.00/yr","Location: Hybrid or Remote / Austin, TX / Dallas-Fort-Worth, TX / Vancouver, WA / Columbus, OH / Full Time

This position is not eligible for sponsorship or approved for third party recruiters.



We are seeking an innovative to join our team. You will play a crucial role in analyzing and interpreting complex data sets to help drive key marketing decisions. You will be responsible for gathering, cleansing, and transforming large datasets into actionable insights. This requires a strong understanding of statistical analysis and data modeling techniques. The ideal candidate will have a passion for data, strong problem-solving skills, and a keen attention to detail.







Our team consists of over 160 members located across the United States. With a shared commitment and passion for innovation, we value user-friendly designs and outstanding quality. Every day, we are dedicated to designing, creating, manufacturing, and delivering craft products to our enthusiastic makers worldwide.



formerly Premier Needle Arts) is responsible for managing a portfolio of seven well-known consumer brands: Berroco, Jimmy Beans Wool, Madelinetosh, Connecting Threads, Knit Picks, Superior Threads, and Crochet.com. Our approach is hands-on, and our priority is to provide fabrics, threads, yarns, and tools that align with our customers' preferences while maintaining exceptional quality.

Our products are available through various channels, including our dedicated consumer websites, Amazon, wholesale distributors, local retail partners, and consumer shows. Crafts Group is headquartered in Vancouver, WA and is part of the Blue Point Capital Partners family.

As an equal opportunity employer, Local Crafts Group is dedicated to fostering a supportive and inclusive work environment. We value each team member, empowering them to reach their full potential. We are committed to creating an inclusive atmosphere for all employees. Join us in inspiring a love for creativity among our customers.











We provide a competitive compensation and benefits package. Pay rates are based on your skills, experience and location; bonus opportunities are based on both company and individual performance.

The starting annual pay range is:

$67,725 - $73,100 in Vancouver, WA

$61,800 - $73,300 in Murray, UT

$58,656 - $68,800 in Columbus, OH

$61,100 - $77,400 in N Smithfield, RI

Candidates from different locations within the United States may receive varying salary offers.



Show more","Seniority level
Associate"
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4289743271?position=7&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=556EvNMCq9ytTeYUxCJu9Q%3D%3D,$25.00/hr - $35.00/hr,"Lensa is a career site that helps job seekers find great jobs in the US. We are not a staffing firm or agency. Lensa does not hire directly for these jobs, but promotes jobs on LinkedIn on behalf of its direct clients, recruitment ad agencies, and marketing partners. Lensa partners with DirectEmployers to promote this job for Accenture. Clicking ""Apply Now"" or ""Read more"" on Lensa redirects you to the job board/employer site. Any information collected there is subject to their terms and privacy notice.

Accenture Flex offers you the flexibility of local fixed-duration project-based work powered by Accenture, a leading global professional services company. Accenture is consistently recognized on FORTUNE's 100 Best Companies to Work For and Diversity Inc's Top 50 Companies For Diversity lists.

As an Accenture Flex employee, you will apply your skills and experience to help drive business transformation for leading organizations and communities. In addition to delivering innovative solutions for Accenture's clients, you will work with a highly skilled, diverse network of people across Accenture businesses who are using the latest emerging technologies to address today's biggest business challenges.

You will receive competitive rewards and access to benefits programs and world-class learning resources. Accenture Flex employees work in their local metro area onsite at the project, significantly reducing and/or eliminating the demands to travel.







1+ years of experience working with the following:







Compensation at Accenture varies depending on a wide array of factors, which may include but are not limited to the specific office location, role, skill set, and level of experience. As required by local law, Accenture provides a reasonable range of compensation for roles that may be hired in California, Colorado, District of Columbia, Illinois, Maryland, Minnesota, New Jersey, New York or Washington as set forth below.

We accept applications on an on-going basis and there is no fixed deadline to apply.

Information on benefits is here. (https://www.accenture.com/us-en/careers/local/benefits)

Role Location

California - $25.00 - $35.00/hour

Colorado - $25.00 - $35.00/hour

District of Columbia - $25.00 - $35.00/hour

Illinois - $25.00 - $35.00/hour

Minnesota - $25.00 - $35.00/hour

Maryland - $25.00 - $35.00/hour

New Jersey/New York - $25.00 - $35.00/hour

Washington - $25.00 - $35.00/hour

What We Believe

We have an unwavering commitment to diversity with the aim that every one of our people has a full sense of belonging within our organization. As a business imperative, every person at Accenture has the responsibility to create and sustain an inclusive environment.

Inclusion and diversity are fundamental to our culture and core values. Our rich diversity makes us more innovative and more creative, which helps us better serve our clients and our communities. Read more here (https://www.accenture.com/us-en/about/inclusion-diversity/us-workforce)

Equal Employment Opportunity Statement

Accenture is an Equal Opportunity Employer. We believe that no one should be discriminated against because of their differences, such as age, disability, ethnicity, gender, gender identity and expression, religion or sexual orientation.

All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law.

Accenture is committed to providing veteran employment opportunities to our service men and women.

For details, view a copy of the Accenture Equal Employment Opportunity and Affirmative Action Policy Statement (https://www.accenture.com/content/dam/accenture/final/accenture-com/document/Annual-Policy-Statement-Regarding-EEO-2023-Applicant.pdf#zoom=50) .

Requesting An Accommodation

Accenture is committed to providing equal employment opportunities for persons with disabilities or religious observances, including reasonable accommodation when needed. If you are hired by Accenture and require accommodation to perform the essential functions of your role, you will be asked to participate in our reasonable accommodation process. Accommodations made to facilitate the recruiting process are not a guarantee of future or continued accommodations once hired.

If you would like to be considered for employment opportunities with Accenture and have accommodation needs for a disability or religious observance, please call us toll free at 1 (877) 889-9009, send us an email (https://www.accenture.com/us-en/about/contact-us) or speak with your recruiter.

Other Employment Statements

Applicants for employment in the US must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the United States.

Candidates who are currently employed by a client of Accenture or an affiliated Accenture business may not be eligible for consideration.

Job candidates will not be obligated to disclose sealed or expunged records of conviction or arrest as part of the hiring process.

The Company will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. Additionally, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the Company's legal duty to furnish information.

If you have questions about this posting, please contact support@lensa.com
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-analyst-at-target-4289201716?position=8&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=wK%2F%2F1tFWNm0r4bYAZG%2FJSg%3D%3D,,"The pay range is $73,200.00 - $131,700.00

Pay is based on several factors which vary based on position. These include labor markets and in some instances may include education, work experience and certifications. In addition to your pay, Target cares about and invests in you as a team member, so that you can take care of yourself and your family. Target offers eligible team members and their dependents comprehensive health benefits and programs, which may include medical, vision, dental, life insurance and more, to help you and your family take care of your whole selves. Other benefits for eligible team members include 401(k), employee discount, short term disability, long term disability, paid sick leave, paid national holidays, and paid vacation. Find competitive benefits from financial and education to well-being and beyond at https://corporate.target.com/careers/benefits.



Working at Target means helping all families discover the joy of everyday life. We bring that vision to life through our values and culture. Learn more about Target here.

Join our team as a Threat Detection Analyst and use data to solve fraud and abuse problems. We are looking for a highly motivated and curious data professional to join our growing data and analytics team. In this role, you will work with a team of skilled and experienced data analyst to reliably solve complex problems, while getting hands-on experience with cutting edge technologies. In this hybrid role, you will work across the full data lifecycle—collecting, processing, analyzing, and modeling large-scale datasets to uncover actionable insights, build ML ready features, and support real-time analytics pipelines. The ideal candidate is someone who enjoys working with both data infrastructure and analytical modeling, and who’s passionate about solving real world business problems using data.





Core responsibilities are described within this job description. Job duties may change at any time due to business needs.





This position will operate as a Hybrid/Flex for Your Day work arrangement based on Target’s needs. A Hybrid/Flex for Your Day work arrangement means the team member’s core role will need to be performed both onsite at the Target HQ MN location the role is assigned to and virtually, depending upon what your role, team and tasks require for that day. Work duties cannot be performed outside of the country of the primary work location, unless otherwise prescribed by Target. Click here if you are curious to learn more about Minnesota.



Please paste this url into your preferred browser to learn about benefits eligibility for this role: https://tgt.biz/BenefitsForYou_D



In compliance with state and federal laws, Target will make reasonable accommodations for applicants with disabilities. If a reasonable accommodation is needed to participate in the job application or interview process, please reach out to candidate.accommodations@HRHelp.Target.com.

Application deadline is : 10/19/2025
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-analyst-at-lensa-4290470117?position=9&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=G4llkk%2BQI86jUCr6xcMc1A%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-at-directavenue-4288820962?position=10&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=msODgvcZ6Pi9RnOdJ1M%2BzA%3D%3D,"$103,958.00/yr - $105,458.00/yr","Data Scientist (#RZ-0623) position in Carlsbad, CA ($103,958 - $105,458/yr). Email resume w/Job #RZ-0623 to DirectAvenue, Inc. at hr@directavenue.com.

recblid tdxjqc6rss3lsp2fdzq9ug028o5d3b
Show more","Seniority level
Not Applicable"
https://www.linkedin.com/jobs/view/data-scientist-statistician-federal-agency-at-aalis-management-consulting-4291040162?position=1&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=J86uL1Zq94AZQ61vqMyH3g%3D%3D,,"Aalis Management Consulting is an 8(a) certified Service-Disabled Veteran-Owned Small Business (SDVOSB) and Economically Disadvantaged Woman-Owned Small Business (EDWOSB) driven by the same principles that guide our armed forces. Founded by a US Army veteran, we take pride in our core values: excellence in reputation, commitment, candor, teamwork, and dependability. Our team delivers stakeholder-focused support in the areas of Acquisition & Procurement Support, (IT) Financial Management, Program Management, and Logistics & Supply Chain Support. Visit us at www.aalismc.com

Principal Strategic Advisor & Subject Matter Expert

Federal Agency

Washington, D.C.

Public Trust or be able to obtain one

This position requires a government security clearance; the applicant must be a U.S. Citizen for consideration.

1

8 am – 5 pm

MondayFriday

Aalis Management Consulting seeks a skilled and analytical Data Scientist/Statistician to support a critical client engagement with the Federal Government. This role suits a detail-oriented problem-solver passionate about data integrity, analysis, and creating order from complexity. You will be responsible for various activities, from deep-dive analysis and identifying data issues to designing and executing ETL processes and supporting data management.















Powered by JazzHR

0Yno3bNmil
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-scientist-at-hiretalent-staffing-recruiting-firm-4291295796?position=2&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=fbGMkjLkbB0kdmvB2KPoGw%3D%3D,,"Job Description:
We are seeking a Senior Data Scientist to lead the development and deployment of agentic AI frameworks for our Growth Projections LLM Experiments, a critical component of the AI for Bids initiative. This role centers on leveraging advanced reasoning models and agentic architectures to improve the forecasting of membership growth, enhance bid strategies, and deliver actionable insights for the organization.



Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-machine-learning-at-zoox-4279672267?position=3&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=jqzfOoHrLB4ih7ML2ZYC8Q%3D%3D,"$178,000.00/yr - $294,000.00/yr","The Data team leverages data from our autonomous vehicles and operations to determine autonomy and service readiness. We provide the foundation for strategic decision-making at Zoox. You will be responsible for partnering with our AI, simulation, and mission assurance teams to drive improvements, inform development, and identify high leverage projects on our path towards autonomy. You will be able to drive how Machine Learning is leveraged for offline use. You will play a key role in enabling Zoox to develop and scale with a data-driven environment. You will join a diverse, experienced team with rapidly growing scope and responsibility while also having access to one of the most unique data sets in the autonomous vehicle industry.















There are three major components to compensation for this position: salary, Amazon Restricted Stock Units (RSUs), and Zoox Stock Appreciation Rights. The salary will range from $178,000 to $294,000. A sign-on bonus may be part of a compensation package. Compensation will vary based on geographic location, job-related knowledge, skills, and experience.

Zoox also offers a comprehensive package of benefits including paid time off (e.g. sick leave, vacation, bereavement), unpaid time off, Zoox Stock Appreciation Rights, Amazon RSUs, health insurance, long-term care insurance, long-term and short-term disability insurance, and life insurance.



Zoox is developing the first ground-up, fully autonomous vehicle fleet and the supporting ecosystem required to bring this technology to market. Sitting at the intersection of robotics, machine learning, and design, Zoox aims to provide the next generation of mobility-as-a-service in urban environments. We’re looking for top talent that shares our passion and wants to be part of a fast-moving and highly execution-oriented team.

Follow us on LinkedIn



If you need an accommodation to participate in the application or interview process please reach out to accommodations@zoox.com or your assigned recruiter.



Show more","Seniority level
Not Applicable"
https://www.linkedin.com/jobs/view/data-analyst-entry-level-at-cgi-4290924382?position=4&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=sLee7G22K%2BrkBEUoh%2BA4AA%3D%3D,"$57,100.00/yr - $103,700.00/yr","Position Description

Launch a world-class career

Businesses everywhere are rapidly adopting business intelligence tools to turn their data into information. Looking forward, combining artificial intelligence with business intelligence tools will enable businesses to uncover even deeper insights from their data in a more efficient way. Are you passionate about deriving business value from complex data? If so, joining CGI as a Technical Analyst could be the ideal opportunity for you. You will join one of our many teams and work in a highly collaborative environment to enable our clients to make data-driven decisions. As a Technical Analyst, you will have the opportunity to work with data from various industries and transform it to develop actionable insights for our clients.

At CGI, you can explore your full potential with access to limitless upward mobility, opportunity, and entrepreneurship. You’re empowered to tackle problems in your own unique way which is not only valued and respected but encouraged. This position is located in Austin, TX, or Dallas, TX in a hybrid working model.

**Fall Application Period is from August 25, 2025, through November 7, 2025**

Your future duties and responsibilities

How you’ll make an impact





What you’ll bring



Preferred qualifications:



All majors are encouraged to apply! Degrees focused on Management Information Systems, Computer Information Systems, Data Science, Computer Science, Information Technology, Information Systems or related field/experience recommended. Requires the ability to work in the U.S. for an indefinite period of time.





The best version of you starts here

We’re a global company of owners. Over 90,000 partners strong, we bring our diverse backgrounds and perspectives together to solve some of IT and business consulting’s toughest problems for some of the world’s best companies. Looking for a place that empowers you to explore your full potential and shape your own career? The scale and reach of our impact offer you just that. Join a team of great people, collaborate on meaningful work, and serve the communities you call home while you do it.

CGI is required by law in some jurisdictions to include a reasonable estimate of the compensation range for this role. The determination of this range includes various factors not limited to skill set level, experience and training, and licensure and certifications. To support the ability to reward for merit-based performance, CGI typically does not hire individuals at or near the top of the range for their role. Compensation decisions are dependent on the facts and circumstances of each case. A reasonable estimate of the current range is $57,100 - $103,700.

#CGIEarlyCareers



Life at CGI is rooted in ownership, teamwork, respect and belonging. Here, you’ll reach your full potential because…

You are invited to be an owner from day 1 as we work together to bring our Dream to life. That’s why we call ourselves CGI Partners rather than employees. We benefit from our collective success and actively shape our company’s strategy and direction.

Your work creates value. You’ll develop innovative solutions and build relationships with teammates and clients while accessing global capabilities to scale your ideas, embrace new opportunities, and benefit from expansive industry and technology expertise.

You’ll shape your career by joining a company built to grow and last. You’ll be supported by leaders who care about your health and well-being and provide you with opportunities to deepen your skills and broaden your horizons.

Come join our team—one of the largest IT and business consulting services firms in the world.

Qualified applicants will receive consideration for employment without regard to their race, ethnicity, ancestry, color, sex, religion, creed, age, national origin, citizenship status, disability, pregnancy, medical condition, military and veteran status, marital status, sexual orientation or perceived sexual orientation, gender, gender identity, and gender expression, familial status or responsibilities, reproductive health decisions, political affiliation, genetic information, height, weight, or any other legally protected status or characteristics to the extent required by applicable federal, state, and/or local laws where we do business.

CGI provides reasonable accommodations to qualified individuals with disabilities. If you need an accommodation to apply for a job in the U.S., please email the CGI U.S. Employment Compliance mailbox at US_Employment_Compliance@cgi.com. You will need to reference the Position ID of the position in which you are interested. Your message will be routed to the appropriate recruiter who will assist you.

We make it easy to translate military experience and skills! Click here to be directed to our site that is dedicated to veterans and transitioning service members.

All CGI offers of employment in the U.S. are contingent upon the ability to successfully complete a background investigation. Background investigation components can vary dependent upon specific assignment and/or level of US government security clearance held. Dependent upon role and/or federal government security clearance requirements, and in accordance with applicable laws, some background investigations may include a credit check. CGI will consider for employment qualified applicants with arrests and conviction records in accordance with all local regulations and ordinances.

CGI will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with CGI’s legal duty to furnish information.
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4290258183?position=5&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=YdwqAH23y8PWmUWcEZ9JdQ%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-at-hirenza-4291294531?position=6&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=zMY29aPTarOH994gcMySuw%3D%3D,,"About The Company

Rocktownrealty is a leading real estate firm committed to providing exceptional property services and innovative solutions to clients. With a strong presence in the market, Rocktownrealty prides itself on its customer-centric approach, integrity, and dedication to excellence. The company specializes in residential and commercial real estate, leveraging advanced technology and market insights to deliver optimal results for buyers, sellers, and investors. Rocktownrealty fosters a dynamic and collaborative work environment, encouraging continuous learning and professional growth among its team members.



As a Data Analyst at Rocktownrealty, you will be instrumental in transforming data into actionable insights that support strategic decision-making across the organization. Your primary responsibility will be to analyze large datasets related to market trends, property performance, customer behavior, and operational metrics. You will work closely with various departments including sales, marketing, and finance to identify opportunities for growth and efficiency improvements. This role requires a detail-oriented individual with strong analytical skills and the ability to communicate complex data findings clearly and effectively. You will have the opportunity to influence key business strategies and contribute to the company's continued success in a fast-paced and evolving industry.



The ideal candidate should possess a bachelor’s degree in Data Science, Statistics, Economics, or a related field. Proven experience as a Data Analyst or similar role is preferred, with a strong understanding of data analysis tools and techniques. Proficiency in SQL, Excel, and data visualization tools such as Tableau or Power BI is essential. Knowledge of programming languages like Python or R is a plus. Candidates should have excellent problem-solving skills, attention to detail, and the ability to interpret complex data sets. Strong communication skills are necessary to present findings to non-technical stakeholders effectively. A proactive attitude and the ability to work collaboratively in a team environment are highly valued.







Rocktownrealty offers a comprehensive benefits package designed to support the well-being and professional growth of its employees. This includes competitive salary packages, health insurance, and retirement plans. The company promotes a healthy work-life balance through flexible working hours and remote work options. Employees have access to ongoing training and development programs to enhance their skills and career progression. Additionally, Rocktownrealty fosters a collaborative and inclusive work environment where innovation and initiative are encouraged. Recognizing and rewarding excellence, the company provides performance-based incentives and opportunities for advancement within the organization.

Equal Opportunity

Rocktownrealty is an equal opportunity employer. We are committed to fostering a diverse and inclusive workplace where all employees are valued and respected. We do not discriminate based on race, ethnicity, gender, age, sexual orientation, disability, or any other protected characteristic. Our hiring practices are designed to ensure fairness and equal opportunity for all qualified candidates. We believe that diverse perspectives and experiences strengthen our organization and enable us to better serve our clients and communities.
Show more","Seniority level
Associate"
https://www.linkedin.com/jobs/view/data-analyst-at-lensa-4290648681?position=7&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=zgQj4iXNJ6P8tTN5hQfdjg%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4291232679?position=8&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=JbLAcPK8Y46HmKwTL4ZN9g%3D%3D,,,
https://www.linkedin.com/jobs/view/applied-ai-bio-scientist-at-nabla-bio-4289251119?position=9&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=RL1oO5hncWtQIldPHhDAiQ%3D%3D,,"Nabla Bio is building AI capable of generating biomolecules on demand to probe and treat disease. By combining cutting-edge AI with experimental systems that reflect how drugs behave in humans, we’re designing new kinds of medicines — targeting biology conventional tools can’t reach, and in drug formats built for disease precision, safety, and human impact. Backed by premier investors like Radical and Khosla Ventures, we have forged significant partnerships with leading pharma companies such as AstraZeneca, Takeda, and Bristol Myers Squibb.




Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-business-data-team-at-hackajob-4277113427?position=10&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=ytVtva2tFZoJQPyL3FHryw%3D%3D,,"hackajob is collaborating with Zillow to connect them with exceptional tech professionals for this role.

Data Scientist - Business Data Team



Zillow Group's acquisition of ShowingTime in 2021 represents the next step forward in the company's dedication to integrate an improved, more efficient showing process to benefit customers and partners, their clients and the real estate industry as a whole.

The new ShowingTime+ organization is a market leader in developing innovative showing management, feedback, offer management, recruiting, transaction management and analytics solutions. Our wide array of products and services are built on technological innovations crafted to bring efficiencies to all users.



The Product Analytics team within Showingtime+ is hiring a Data Scientist to lead analytics to uncover insights to drive both better business decisions and customer experiences across our product portfolio.





Who You Are

You are ready to bring your data and analytics expertise to transform what it means for the real estate industry to unlock the ability for consumers to dream, search, and find a home. You have an appreciation of the unique challenges posed by business to business product development and go-to-market.



Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-analyst-at-lemonade-4289202247?position=1&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=WnV%2Bku1dRgycCFObdHcASA%3D%3D,"$90,000.00/yr - $110,000.00/yr","What You’re Applying For

We’re looking for experienced and passionate Data Analysts to join one of our agile Operations Analytics team. Our ideal candidate is adept at modeling complex data, uncovering patterns, and delivering data-driven insights to help grow our business effectively and efficiently.

As a part of the Analytics chapter, you’ll spend your day-to-day as the data expert in our operations analytics team as a strategic partner, working closely with senior department leaders to define and execute data analytics strategies at Lemonade.













Lemonade's US base salary range for this full-time position is $90,000- $110,000 equity + benefits. Our salary ranges are determined by role, level, and location. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. Speak to your recruiter to hear more about the specific salary range for your preferred location.

Things to know…

Lemonade is an equal opportunity employer committed to diversity and inclusivity. We never discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. If you require reasonable accommodations due to religious beliefs, pregnancy, or disabilities, let us know at any time.
Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-analyst-at-lensa-4291236327?position=2&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=Iff7Nu1SK6hWeUoxcSIbkw%3D%3D,,,
https://www.linkedin.com/jobs/view/research-scientist-world-models-for-autonomous-vehicles-at-toyota-research-institute-4266375221?position=3&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=qfgOhF9v5SzpjSigswLK2g%3D%3D,"$176,000.00/yr - $264,000.00/yr","At Toyota Research Institute (TRI), we’re on a mission to improve the quality of human life. We’re developing new tools and capabilities to amplify the human experience. To lead this transformative shift in mobility, we’ve built a world-class team in Automated Driving, Energy & Materials, Human-Centered AI, Human Interactive Driving, Large Behavior Models, and Robotics.









Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4290652022?position=4&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=AJY562qxjdelkebAxzfwyQ%3D%3D,,,
