href,payment,description,details
https://www.linkedin.com/jobs/view/junior-ml-engineer-at-tech-consulting-4289471724?position=3&pageNum=7&refId=44pAmBH822hIe0snOkAp1g%3D%3D&trackingId=hyHg152%2FXkf2w6TzOcbUog%3D%3D,,,
https://www.linkedin.com/jobs/view/healthcare-data-analyst-at-zizatek-4289278976?position=4&pageNum=7&refId=44pAmBH822hIe0snOkAp1g%3D%3D&trackingId=Qhw0g4xVpFM9s8Tic9EpLw%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-at-lensa-4290643980?position=5&pageNum=7&refId=44pAmBH822hIe0snOkAp1g%3D%3D&trackingId=BPeHLxINS7NN3Li43GzUCg%3D%3D,,,
https://www.linkedin.com/jobs/view/associate-director-of-data-science-at-the-value-maximizer-4289931843?position=6&pageNum=7&refId=44pAmBH822hIe0snOkAp1g%3D%3D&trackingId=yzxsFKiZYDBGNFsjzxqRXg%3D%3D,,"Job Summary:The Associate Director of Data Science will lead advanced analytics and data science initiatives to support strategic business goals. This role involves managing a team of data scientists and analysts, developing AI/ML models, and driving data-driven decision-making across the organization. The Associate Director will collaborate with business leaders, technology teams, and stakeholders to design innovative solutions that improve efficiency, customer experience, and overall business performance.



Show more","Seniority level
Director"
https://www.linkedin.com/jobs/view/data-analyst-at-aaratech-4290588891?position=7&pageNum=7&refId=44pAmBH822hIe0snOkAp1g%3D%3D&trackingId=t3U%2B%2FHpGAcTaWslgRrNfGw%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-search-trust-safety-san-jose-at-tiktok-4290102307?position=8&pageNum=7&refId=44pAmBH822hIe0snOkAp1g%3D%3D&trackingId=BHOgxT3%2BwSF4muwX7DL73w%3D%3D,,,
https://www.linkedin.com/jobs/view/marketing-analyst-at-google-fiber-4290930588?position=9&pageNum=7&refId=44pAmBH822hIe0snOkAp1g%3D%3D&trackingId=TSSAvWVdNmGrdiMl8aySDQ%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-at-aaratech-4290595615?position=10&pageNum=7&refId=44pAmBH822hIe0snOkAp1g%3D%3D&trackingId=5wZUbSd%2BRQIYxSkQfMjevA%3D%3D,,,
https://www.linkedin.com/jobs/view/manager-performance-marketing-at-netflix-4274680714?position=1&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=kB9yvu%2BQ%2B58uigYF3yWNTg%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4290259123?position=2&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=IwmMjDA9QBClzX%2FHvYQTHA%3D%3D,,,
https://www.linkedin.com/jobs/view/machine-learning-research-engineer-new-grad-at-together-ai-4289092098?position=3&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=iylCDG%2FBh1zB2G5uKcm%2Fcg%3D%3D,,,
https://www.linkedin.com/jobs/view/scaled-abuse-analyst-at-google-4277190277?position=4&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=m0pge5ePB0dfS%2FnznC5ZfQ%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-people-analytics-at-bee-talent-solutions-4289286636?position=5&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=ybAWWy5EM6xjfqoSqa4GhA%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-at-local-crafts-4289977328?position=6&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=wGtn%2F4Q%2BbAJ%2F0ggphcryqA%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4289743271?position=7&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=556EvNMCq9ytTeYUxCJu9Q%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-at-target-4289201716?position=8&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=wK%2F%2F1tFWNm0r4bYAZG%2FJSg%3D%3D,,"The pay range is $73,200.00 - $131,700.00

Pay is based on several factors which vary based on position. These include labor markets and in some instances may include education, work experience and certifications. In addition to your pay, Target cares about and invests in you as a team member, so that you can take care of yourself and your family. Target offers eligible team members and their dependents comprehensive health benefits and programs, which may include medical, vision, dental, life insurance and more, to help you and your family take care of your whole selves. Other benefits for eligible team members include 401(k), employee discount, short term disability, long term disability, paid sick leave, paid national holidays, and paid vacation. Find competitive benefits from financial and education to well-being and beyond at https://corporate.target.com/careers/benefits.



Working at Target means helping all families discover the joy of everyday life. We bring that vision to life through our values and culture. Learn more about Target here.

Join our team as a Threat Detection Analyst and use data to solve fraud and abuse problems. We are looking for a highly motivated and curious data professional to join our growing data and analytics team. In this role, you will work with a team of skilled and experienced data analyst to reliably solve complex problems, while getting hands-on experience with cutting edge technologies. In this hybrid role, you will work across the full data lifecycle—collecting, processing, analyzing, and modeling large-scale datasets to uncover actionable insights, build ML ready features, and support real-time analytics pipelines. The ideal candidate is someone who enjoys working with both data infrastructure and analytical modeling, and who’s passionate about solving real world business problems using data.





Core responsibilities are described within this job description. Job duties may change at any time due to business needs.





This position will operate as a Hybrid/Flex for Your Day work arrangement based on Target’s needs. A Hybrid/Flex for Your Day work arrangement means the team member’s core role will need to be performed both onsite at the Target HQ MN location the role is assigned to and virtually, depending upon what your role, team and tasks require for that day. Work duties cannot be performed outside of the country of the primary work location, unless otherwise prescribed by Target. Click here if you are curious to learn more about Minnesota.



Please paste this url into your preferred browser to learn about benefits eligibility for this role: https://tgt.biz/BenefitsForYou_D



In compliance with state and federal laws, Target will make reasonable accommodations for applicants with disabilities. If a reasonable accommodation is needed to participate in the job application or interview process, please reach out to candidate.accommodations@HRHelp.Target.com.

Application deadline is : 10/19/2025",
https://www.linkedin.com/jobs/view/data-analyst-at-lensa-4290470117?position=9&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=G4llkk%2BQI86jUCr6xcMc1A%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-at-directavenue-4288820962?position=10&pageNum=10&refId=LtalOLvyxuGnZKuvJwFX%2FA%3D%3D&trackingId=msODgvcZ6Pi9RnOdJ1M%2BzA%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-statistician-federal-agency-at-aalis-management-consulting-4291040162?position=1&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=J86uL1Zq94AZQ61vqMyH3g%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-at-hiretalent-staffing-recruiting-firm-4291295796?position=2&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=fbGMkjLkbB0kdmvB2KPoGw%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-machine-learning-at-zoox-4279672267?position=3&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=jqzfOoHrLB4ih7ML2ZYC8Q%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-entry-level-at-cgi-4290924382?position=4&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=sLee7G22K%2BrkBEUoh%2BA4AA%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4290258183?position=5&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=YdwqAH23y8PWmUWcEZ9JdQ%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-at-hirenza-4291294531?position=6&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=zMY29aPTarOH994gcMySuw%3D%3D,,"About The Company

Rocktownrealty is a leading real estate firm committed to providing exceptional property services and innovative solutions to clients. With a strong presence in the market, Rocktownrealty prides itself on its customer-centric approach, integrity, and dedication to excellence. The company specializes in residential and commercial real estate, leveraging advanced technology and market insights to deliver optimal results for buyers, sellers, and investors. Rocktownrealty fosters a dynamic and collaborative work environment, encouraging continuous learning and professional growth among its team members.



As a Data Analyst at Rocktownrealty, you will be instrumental in transforming data into actionable insights that support strategic decision-making across the organization. Your primary responsibility will be to analyze large datasets related to market trends, property performance, customer behavior, and operational metrics. You will work closely with various departments including sales, marketing, and finance to identify opportunities for growth and efficiency improvements. This role requires a detail-oriented individual with strong analytical skills and the ability to communicate complex data findings clearly and effectively. You will have the opportunity to influence key business strategies and contribute to the company's continued success in a fast-paced and evolving industry.



The ideal candidate should possess a bachelor’s degree in Data Science, Statistics, Economics, or a related field. Proven experience as a Data Analyst or similar role is preferred, with a strong understanding of data analysis tools and techniques. Proficiency in SQL, Excel, and data visualization tools such as Tableau or Power BI is essential. Knowledge of programming languages like Python or R is a plus. Candidates should have excellent problem-solving skills, attention to detail, and the ability to interpret complex data sets. Strong communication skills are necessary to present findings to non-technical stakeholders effectively. A proactive attitude and the ability to work collaboratively in a team environment are highly valued.







Rocktownrealty offers a comprehensive benefits package designed to support the well-being and professional growth of its employees. This includes competitive salary packages, health insurance, and retirement plans. The company promotes a healthy work-life balance through flexible working hours and remote work options. Employees have access to ongoing training and development programs to enhance their skills and career progression. Additionally, Rocktownrealty fosters a collaborative and inclusive work environment where innovation and initiative are encouraged. Recognizing and rewarding excellence, the company provides performance-based incentives and opportunities for advancement within the organization.

Equal Opportunity

Rocktownrealty is an equal opportunity employer. We are committed to fostering a diverse and inclusive workplace where all employees are valued and respected. We do not discriminate based on race, ethnicity, gender, age, sexual orientation, disability, or any other protected characteristic. Our hiring practices are designed to ensure fairness and equal opportunity for all qualified candidates. We believe that diverse perspectives and experiences strengthen our organization and enable us to better serve our clients and communities.",
https://www.linkedin.com/jobs/view/data-analyst-at-lensa-4290648681?position=7&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=zgQj4iXNJ6P8tTN5hQfdjg%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4291232679?position=8&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=JbLAcPK8Y46HmKwTL4ZN9g%3D%3D,,,
https://www.linkedin.com/jobs/view/applied-ai-bio-scientist-at-nabla-bio-4289251119?position=9&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=RL1oO5hncWtQIldPHhDAiQ%3D%3D,,"Nabla Bio is building AI capable of generating biomolecules on demand to probe and treat disease. By combining cutting-edge AI with experimental systems that reflect how drugs behave in humans, we’re designing new kinds of medicines — targeting biology conventional tools can’t reach, and in drug formats built for disease precision, safety, and human impact. Backed by premier investors like Radical and Khosla Ventures, we have forged significant partnerships with leading pharma companies such as AstraZeneca, Takeda, and Bristol Myers Squibb.",
https://www.linkedin.com/jobs/view/data-scientist-business-data-team-at-hackajob-4277113427?position=10&pageNum=12&refId=em%2BUfBQtl%2Fn0DXt%2F7WCtvg%3D%3D&trackingId=ytVtva2tFZoJQPyL3FHryw%3D%3D,,"hackajob is collaborating with Zillow to connect them with exceptional tech professionals for this role.

Data Scientist - Business Data Team



Zillow Group's acquisition of ShowingTime in 2021 represents the next step forward in the company's dedication to integrate an improved, more efficient showing process to benefit customers and partners, their clients and the real estate industry as a whole.

The new ShowingTime+ organization is a market leader in developing innovative showing management, feedback, offer management, recruiting, transaction management and analytics solutions. Our wide array of products and services are built on technological innovations crafted to bring efficiencies to all users.



The Product Analytics team within Showingtime+ is hiring a Data Scientist to lead analytics to uncover insights to drive both better business decisions and customer experiences across our product portfolio.





Who You Are

You are ready to bring your data and analytics expertise to transform what it means for the real estate industry to unlock the ability for consumers to dream, search, and find a home. You have an appreciation of the unique challenges posed by business to business product development and go-to-market.",
https://www.linkedin.com/jobs/view/data-analyst-at-lemonade-4289202247?position=1&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=WnV%2Bku1dRgycCFObdHcASA%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-at-lensa-4291236327?position=2&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=Iff7Nu1SK6hWeUoxcSIbkw%3D%3D,,,
https://www.linkedin.com/jobs/view/research-scientist-world-models-for-autonomous-vehicles-at-toyota-research-institute-4266375221?position=3&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=qfgOhF9v5SzpjSigswLK2g%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4290652022?position=4&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=AJY562qxjdelkebAxzfwyQ%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-ii-segmentation-data-science-at-the-walt-disney-company-4289269811?position=5&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=nlL7CocdIe7tlTEvWmOBPg%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-at-aaratech-4290592228?position=6&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=8pZ760Rn%2FtDqrmWaxsv4og%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-graduate-tiktok-search-2026-start-bs-ms-at-tiktok-4279282769?position=7&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=gr6OebhDJnSdOZnKEb8kEw%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-at-lensa-4290645769?position=8&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=4of4gZOmRw7Meq4dyYJcOQ%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4290650133?position=9&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=q%2F59SOEZkBt1yi890H%2BGkw%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-at-danta-technologies-4290260487?position=10&pageNum=15&refId=gxdozBO0KilieAbEOVioQQ%3D%3D&trackingId=6qJyW1tvB%2F2G2ovV6RVHhg%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-at-nestl%C3%A9-purina-north-america-4279655091?position=1&pageNum=17&refId=jpotSmS9bCxNfPqrjYV%2F0g%3D%3D&trackingId=UvMvAm65tswS45hkCz59tg%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-ai-ml-engineer-at-lensa-4291233747?position=2&pageNum=17&refId=jpotSmS9bCxNfPqrjYV%2F0g%3D%3D&trackingId=C0cnFq2BBGnCyIMUI3zXkQ%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-intern-at-nexus-4289934209?position=3&pageNum=17&refId=jpotSmS9bCxNfPqrjYV%2F0g%3D%3D&trackingId=Sy79IQqNuO3iaUDYUn29SA%3D%3D,,Job Title: Data Analyst Intern,
https://www.linkedin.com/jobs/view/data-scientist-or-ml-engineer-w2-position-at-megan-soft-inc-4290906855?position=4&pageNum=17&refId=jpotSmS9bCxNfPqrjYV%2F0g%3D%3D&trackingId=FE9tNRg0oyexjtCmEzufmg%3D%3D,,,
https://www.linkedin.com/jobs/view/intern-data-analytics-at-lensa-4291235609?position=5&pageNum=17&refId=jpotSmS9bCxNfPqrjYV%2F0g%3D%3D&trackingId=MRuX5%2B6Ip2MJdJX7qgmwwg%3D%3D,,,
https://www.linkedin.com/jobs/view/data-associate-fall-winter-internship-at-lensa-4287297055?position=6&pageNum=17&refId=jpotSmS9bCxNfPqrjYV%2F0g%3D%3D&trackingId=SyLdzKtXxpV5RMRVob9VLQ%3D%3D,,"Lensa is a career site that helps job seekers find great jobs in the US. We are not a staffing firm or agency. Lensa does not hire directly for these jobs, but promotes jobs on LinkedIn on behalf of its direct clients, recruitment ad agencies, and marketing partners. Lensa partners with DirectEmployers to promote this job for Lumerate. Clicking ""Apply Now"" or ""Read more"" on Lensa redirects you to the job board/employer site. Any information collected there is subject to their terms and privacy notice.

Data lovers, unite! Lumerate is searching for an awesome post-secondary student to join us for 8 months as an intern on our Zymewire Data Team! Please note that applications without a cover letter will not be considered.

Who is Lumerate?

We help our customers achieve the full picture of their industries. We also strive to achieve our own personal full pictures from a career fulfillment and learning perspective. We're in the business of gathering intelligence about industries and delivering it to the right people within those industries through innovative software interfaces. Our vision is to be the world's most useful and trusted source of information for professionals seeking to understand what's happening in their industry. Our mission is to deliver industry awareness to an ever-increasing number of people, in whatever way helps them to make the most informed decisions, take the most immediate action and be the most awesome at their unique jobs.



Zymewire, Lumerate's first product, is an intelligence tool designed for sales professionals in the biotech and pharma service provider space to understand what is happening in their niches. Today more than 380 pharmaceutical and biotechnology service providers around the world trust Zymewire for their sales research. Our users are located in over 50 countries around the world and their companies range in size from start-ups to billion-dollar multinationals. We are well-positioned to hire a new Data Associate to help us extend our reach and impact even further.



In this role, your main responsibility will be to review and analyze news content from pharma/biotech company web sources, bringing them into Zymewire to be made actionable for our users through data and machine learning processes. You will also work closely with the rest of the Zymewire data team each day on a number of tasks and projects to ensure that Zymewire users are receiving the most up-to-date industry activity for their sales and marketing efforts.

As we're funding this position with the assistance of the Student Work Placement Program (https://www.canada.ca/en/employment-social-development/programs/student-work-placement-program.html), candidates must meet the following eligibility requirements:







The Zymewire Team at Lumerate is the right place for you if you're interested in:



Salary: $3200/month




Location: Remote, anywhere in Ontario

Start Date: September 2nd, 2025

Already picturing your first day as our next Data Associate? Apply now with your cover letter and resume. We look forward to hearing from you!

At Lumerate we celebrate diverse backgrounds, experiences, and perspectives. We are passionate about fostering an inclusive environment where everyone feels empowered to bring their authentic selves to work. Lumerate is an equal-opportunity employer, and we are committed to working with applicants requesting accommodation at any stage of the hiring process.

If you have questions about this posting, please contact support@lensa.com",
https://www.linkedin.com/jobs/view/data-analyst-at-odesus-inc-4289577321?position=7&pageNum=17&refId=jpotSmS9bCxNfPqrjYV%2F0g%3D%3D&trackingId=SpSfvqVoNNcmnlgiiybgoA%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-intermediate-at-northern-arizona-university-4287657574?position=8&pageNum=17&refId=jpotSmS9bCxNfPqrjYV%2F0g%3D%3D&trackingId=MguB%2FeaogNga198zzxpTng%3D%3D,,"This job was posted by https://www.azjobconnection.gov : For more

information, please see: https://www.azjobconnection.gov/jobs/7148652

![](https://jobelephant.com/banners/31920.gif)

r

r**Data Scientist, Intermediate**

r

rNorthern Arizona University

r

r****Special Information****



incumbent is not eligible for Service Professional non-renewal

notice, or Classified Staff layoff or recall status.

****About the Department/College****

The Pathogen and Microbiome Institute (PMI) at Northern Arizona

University (NAU) is recruiting for a highly skilled, dynamic individual

to join their team as a Data Scientist Intermediate in the Caporaso Lab.

PMI is a security sensitive environment and as such a cleared background

check and fingerprinting is required.

**About the Position**

Responsible for analyzing, storing, and managing microbiome and other

genomics-based research data, including statistical analysis,

informatics, and software design. Obtains, organizes, analyzes, and

transforms big data into findings through statistical data analysis.

Utilizes computer and data science concepts, computational research, and

development principles to contribute to research objectives. Presents

data through the use of visual representations to members of the

Caporaso Lab team as well as our collaborators and clients including

non-technology professionals.

**Responsibilities Include**

50% - Microbiome and Metagenome Data Analysis



genomics-based data, including data management and communication of

results, using QIIME 2 and related biological data science tools.

20% - Research Software Testing and Engineering



tools developed in the Caporaso Lab.



require the development of new functionality.

15% - Support and Education



technical support to our user community.



and in-person.

10% - Administrative



through the generation of figures and other content).



5% - Other



**Minimum Qualifications**



used as an equivalent to the above Minimum Qualifications.*

**Preferred Qualifications**



QIIME 2 and MOSHPIT.



analysis workflows for microbiome and metagenome data research

projects, ideally demonstrated through publications.



plugins) for microbiome and metagenome data research, ideally

demonstrated through publications.



tools.

**Knowledge, Skills, & Abilities**

Knowledge











technical information to both technical and non-technical audiences.



capabilities.

****Compensation****

Salary range begins at \$77,871. Annual salary commensurate with

candidate\'s qualifications and related experience.

**Pre-Employment Check**

Northern Arizona University requires satisfactory results for the

following: a criminal background investigation, an employment history

verification and a degree verification (in some cases) prior to

employment. You may also be required to complete a fingerprint

background check. Also, as an employer in the state of Arizona, NAU is

required to participate in the federal E-Verify program that assists

employers with verifying new employees\' right to work in the United

States.

This position has been identified as a safety/security sensitive

position. Therefore, per AZ Revised Statute, Northern Arizona University

requires satisfactory results for the following: a crimina
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-scientist-at-intuitive-4289757883?position=9&pageNum=17&refId=jpotSmS9bCxNfPqrjYV%2F0g%3D%3D&trackingId=5vs37kT1F0%2Ffu7qr6K4DAA%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-ai-ml-engineer-at-lensa-4290466450?position=10&pageNum=17&refId=jpotSmS9bCxNfPqrjYV%2F0g%3D%3D&trackingId=Tj8IKySggxlD4%2FtYaJGb8g%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-data-scientist-ai-at-joinrs-4290665377?position=1&pageNum=20&refId=xqm5Hjq7%2FSCCXlAOFyC9xg%3D%3D&trackingId=RRNEgbiLzm5T4MMyrIrUuQ%3D%3D,,"Our goal is to help every recent graduate worldwide find a job that aligns with their ambitions: join us to make the aspirations of a community of over 1,000,000 users come true!",
https://www.linkedin.com/jobs/view/data-analyst-internal-audit-at-the-new-york-times-4289183294?position=2&pageNum=20&refId=xqm5Hjq7%2FSCCXlAOFyC9xg%3D%3D&trackingId=zaTMvZXspJR8xD%2F9T%2FXZkA%3D%3D,,,
https://www.linkedin.com/jobs/view/machine-learning-engineer-ai-safety-llm-mlops-at-nvidia-4276574965?position=3&pageNum=20&refId=xqm5Hjq7%2FSCCXlAOFyC9xg%3D%3D&trackingId=r3hl7Sk2CzUr4SGIEqBM3A%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4290645812?position=4&pageNum=20&refId=xqm5Hjq7%2FSCCXlAOFyC9xg%3D%3D&trackingId=3TDBGNQ0ZQwcACLe1Hu85Q%3D%3D,,,
https://www.linkedin.com/jobs/view/scientist-ii-rider-pricing-incentives-at-uber-4291245494?position=5&pageNum=20&refId=xqm5Hjq7%2FSCCXlAOFyC9xg%3D%3D&trackingId=7putQxk3h3LOIyZCMI%2F1WA%3D%3D,,,
https://www.linkedin.com/jobs/view/product-manager-fields-types-experience-at-asana-4286749739?position=6&pageNum=20&refId=xqm5Hjq7%2FSCCXlAOFyC9xg%3D%3D&trackingId=k6dqrJsJrrOLMYmQ1YQcMw%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-ai-ml-developer-at-lensa-4290649228?position=7&pageNum=20&refId=xqm5Hjq7%2FSCCXlAOFyC9xg%3D%3D&trackingId=xzt3chU9epG%2FqSphvnCCuQ%3D%3D,,,
https://www.linkedin.com/jobs/view/machine-learning-engineer-ii-optimization-at-uber-4289326969?position=8&pageNum=20&refId=xqm5Hjq7%2FSCCXlAOFyC9xg%3D%3D&trackingId=Y%2BLTYo49czh%2B0EFzdaOp7g%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-ai-ml-engineer-at-lensa-4289218065?position=9&pageNum=20&refId=xqm5Hjq7%2FSCCXlAOFyC9xg%3D%3D&trackingId=mMeSuT2qxDwjeHBBfKvFIQ%3D%3D,,,
https://www.linkedin.com/jobs/view/business-operations-analyst-at-swoon-4290829987?position=10&pageNum=20&refId=xqm5Hjq7%2FSCCXlAOFyC9xg%3D%3D&trackingId=SBFzyTEK8%2F7emEGnM4w0yA%3D%3D,,"Title: Strategy and Operations
Pay: up to $62.07 max
Type: Fully remote",
https://www.linkedin.com/jobs/view/data-science-analyst-at-nrg-energy-4221989960?position=1&pageNum=22&refId=ao3Q48b68J3%2FIqcU%2FjxdYg%3D%3D&trackingId=F8tzsgtc7bJi93iqsiMdbQ%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-at-tubman-technologies-inc-4288968088?position=2&pageNum=22&refId=ao3Q48b68J3%2FIqcU%2FjxdYg%3D%3D&trackingId=s5DSKdmerp%2BlPzIxRPxQlg%3D%3D,,Role : Sr Data Scientist,
https://www.linkedin.com/jobs/view/associate-analyst-data-remote-in-california-at-lensa-4291229926?position=3&pageNum=22&refId=ao3Q48b68J3%2FIqcU%2FjxdYg%3D%3D&trackingId=%2F2s3w59nggrBD8%2BSMzlZzA%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-business-intelligence-bi-developer-at-lensa-4291236304?position=4&pageNum=22&refId=ao3Q48b68J3%2FIqcU%2FjxdYg%3D%3D&trackingId=UDlsWzO3eJCZlWIH5kDSlQ%3D%3D,,,
